ClassName;NMD+NAD;nmdNadBound;LCOM5;lcom5Bound;ControllerClass;nbDataClass
android.support.v4.accessibilityservice.AccessibilityServiceInfoCompat;10.0;43.0;0.75;2.644230769230769;0;0
android.support.v4.accessibilityservice.AccessibilityServiceInfoCompatIcs;6.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.app.ActivityCompat;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.app.ActivityCompatHoneycomb;3.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.app.BackStackRecord;68.0;43.0;1.0263157894736843;2.644230769230769;0;0
android.support.v4.app.BackStackState;15.0;43.0;1.5;2.644230769230769;0;0
android.support.v4.app.DialogFragment;44.0;43.0;1.0434782608695652;2.644230769230769;0;0
android.support.v4.app.Fragment;121.0;43.0;1.0134008338241136;2.644230769230769;0;0
android.support.v4.app.FragmentActivity;51.0;43.0;1.03125;2.644230769230769;0;0
android.support.v4.app.FragmentManager;22.0;43.0;2.0;2.644230769230769;1;0
android.support.v4.app.FragmentManagerImpl;110.0;43.0;1.0089186175415914;2.644230769230769;1;0
android.support.v4.app.FragmentManagerState;8.0;43.0;2.0;2.644230769230769;1;0
android.support.v4.app.FragmentPagerAdapter;17.0;43.0;1.1111111111111112;2.644230769230769;0;0
android.support.v4.app.FragmentState;17.0;43.0;1.45833333209157;2.644230769230769;0;0
android.support.v4.app.FragmentStatePagerAdapter;17.0;43.0;1.1428571428571428;2.644230769230769;0;0
android.support.v4.app.FragmentTransaction;32.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.app.ListFragment;30.0;43.0;1.0714285714285714;2.644230769230769;0;0
android.support.v4.app.LoaderManager;8.0;43.0;0.0;2.644230769230769;1;0
android.support.v4.app.LoaderManagerImpl;28.0;43.0;1.0588235294117647;2.644230769230769;1;0
android.support.v4.app.NavUtils;12.0;43.0;0.9523809467043195;2.644230769230769;0;0
android.support.v4.app.NavUtilsJB;5.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.app.NoSaveStateFrameLayout;4.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.app.NotificationCompat;8.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.app.NotificationCompatHoneycomb;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.app.NotificationCompatIceCreamSandwich;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.app.NotificationCompatJellybean;7.0;43.0;1.25;2.644230769230769;0;0
android.support.v4.app.ServiceCompat;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.app.ShareCompat;8.0;43.0;1.2222222189108531;2.644230769230769;0;0
android.support.v4.app.ShareCompatICS;3.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.app.ShareCompatJB;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.app.SuperNotCalledException;1.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.app.TaskStackBuilder;19.0;43.0;1.0576923076923077;2.644230769230769;0;0
android.support.v4.app.TaskStackBuilderHoneycomb;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.app.TaskStackBuilderJellybean;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.content.AsyncTaskLoader;19.0;43.0;1.1111111111111112;2.644230769230769;0;0
android.support.v4.content.ContextCompat;3.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.content.ContextCompatHoneycomb;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.content.ContextCompatJellybean;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.content.CursorLoader;27.0;43.0;1.0588235294117647;2.644230769230769;0;0
android.support.v4.content.IntentCompat;8.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.content.Loader;31.0;43.0;1.0389610386707566;2.644230769230769;0;0
android.support.v4.content.LocalBroadcastManager;17.0;43.0;1.0999999985098838;2.644230769230769;1;0
android.support.v4.content.ModernAsyncTask;36.0;43.0;1.033333332174354;2.644230769230769;0;0
android.support.v4.content.pm.ActivityInfoCompat;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.database.DatabaseUtilsCompat;3.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.net.ConnectivityManagerCompat;3.0;43.0;0.0;2.644230769230769;1;0
android.support.v4.net.ConnectivityManagerCompatGingerbread;2.0;43.0;0.0;2.644230769230769;1;0
android.support.v4.net.ConnectivityManagerCompatHoneycombMR2;2.0;43.0;0.0;2.644230769230769;1;0
android.support.v4.net.ConnectivityManagerCompatJellyBean;2.0;43.0;0.0;2.644230769230769;1;0
android.support.v4.net.TrafficStatsCompat;9.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.net.TrafficStatsCompatIcs;8.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.os.ParcelableCompat;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.os.ParcelableCompatCreatorCallbacks;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.os.ParcelableCompatCreatorHoneycombMR2;5.0;43.0;1.5;2.644230769230769;0;0
android.support.v4.os.ParcelableCompatCreatorHoneycombMR2Stub;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.util.DebugUtils;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.util.LogWriter;7.0;43.0;1.0;2.644230769230769;0;0
android.support.v4.util.LongSparseArray;26.0;43.0;1.044444444278876;2.644230769230769;0;0
android.support.v4.util.LruCache;27.0;43.0;1.0294117647058822;2.644230769230769;0;0
android.support.v4.util.SparseArrayCompat;26.0;43.0;1.0555555555555556;2.644230769230769;0;0
android.support.v4.util.TimeUtils;14.0;43.0;1.1666666666666667;2.644230769230769;0;0
android.support.v4.view.AccessibilityDelegateCompat;14.0;43.0;0.7777777678436704;2.644230769230769;0;0
android.support.v4.view.AccessibilityDelegateCompatIcs;10.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.AccessibilityDelegateCompatJellyBean;4.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.KeyEventCompat;7.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.KeyEventCompatHoneycomb;4.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.MenuCompat;3.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.MenuItemCompat;9.0;43.0;1.6666666567325592;2.644230769230769;0;0
android.support.v4.view.MenuItemCompatHoneycomb;3.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.MotionEventCompat;17.0;43.0;1.119999998807907;2.644230769230769;0;0
android.support.v4.view.MotionEventCompatEclair;5.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.PagerAdapter;24.0;43.0;1.0588235294117647;2.644230769230769;0;0
android.support.v4.view.PagerTabStrip;40.0;43.0;1.0769230769230769;2.644230769230769;0;0
android.support.v4.view.PagerTitleStrip;37.0;43.0;1.0631578947106997;2.644230769230769;0;0
android.support.v4.view.PagerTitleStripIcs;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.VelocityTrackerCompat;4.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.VelocityTrackerCompatHoneycomb;3.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.ViewCompat;26.0;43.0;0.9296875;2.644230769230769;0;0
android.support.v4.view.ViewCompatGingerbread;3.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.ViewCompatHC;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.ViewCompatICS;7.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.ViewCompatJB;10.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.ViewConfigurationCompat;3.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.ViewConfigurationCompatFroyo;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.ViewGroupCompat;3.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.ViewGroupCompatIcs;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.ViewPager;142.0;43.0;1.0087318087273554;2.644230769230769;0;0
android.support.v4.view.accessibility.AccessibilityEventCompat;17.0;43.0;1.3846153803169727;2.644230769230769;0;0
android.support.v4.view.accessibility.AccessibilityEventCompatIcs;4.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.accessibility.AccessibilityManagerCompat;7.0;43.0;0.0;2.644230769230769;1;0
android.support.v4.view.accessibility.AccessibilityManagerCompatIcs;7.0;43.0;0.0;2.644230769230769;1;0
android.support.v4.view.accessibility.AccessibilityNodeInfoCompat;90.0;43.0;0.9765079373878146;2.644230769230769;0;0
android.support.v4.view.accessibility.AccessibilityNodeInfoCompatIcs;48.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.accessibility.AccessibilityNodeInfoCompatJellyBean;14.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.accessibility.AccessibilityNodeProviderCompat;8.0;43.0;1.3333333333333333;2.644230769230769;0;0
android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.accessibility.AccessibilityRecordCompat;52.0;43.0;0.5208333333333334;2.644230769230769;0;0
android.support.v4.view.accessibility.AccessibilityRecordCompatIcs;42.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.accessibility.AccessibilityRecordCompatIcsMr1;5.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.view.accessibility.AccessibilityRecordCompatJellyBean;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.widget.CursorAdapter;34.0;43.0;1.0588235294117647;2.644230769230769;0;0
android.support.v4.widget.CursorFilter;5.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.widget.EdgeEffectCompat;10.0;43.0;0.5833333333333334;2.644230769230769;0;0
android.support.v4.widget.EdgeEffectCompatIcs;9.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.widget.ResourceCursorAdapter;10.0;43.0;1.3333333333333333;2.644230769230769;0;0
android.support.v4.widget.ScrollerCompat;13.0;43.0;1.1;2.644230769230769;0;0
android.support.v4.widget.ScrollerCompatIcs;2.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.widget.SearchViewCompat;4.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.widget.SearchViewCompatHoneycomb;4.0;43.0;0.0;2.644230769230769;0;0
android.support.v4.widget.SimpleCursorAdapter;21.0;43.0;1.0694444440305233;2.644230769230769;0;0
