Method;Class;FDP;NIM_D;NAA_D;DISTANCE_D;LOC_D;NMD_D;NAD_D;NIM_E;NAA_E;DISTANCE_E;LOC_E;NMD_E;NAD_E
org.apache.xerces.impl.dtd.XMLDTDProcessor.checkStandaloneEntityRef(String, DTDGrammar, XMLEntityDecl, XMLErrorReporter);org.apache.xerces.impl.dtd.DTDGrammar;3;0;0;1.0000;459;39;33;2;0;0.9866;1232;89;73
org.apache.xerces.impl.xs.identity.XPathMatcher.toString();org.apache.xerces.impl.xpath.XPath.LocationPath;1;0;2;0.8824;251;8;17;0;1;0.8571;28;2;1
org.apache.xerces.impl.xs.XMLSchemaValidator.processAttributes(QName, XMLAttributes, XSAttributeGroupDecl);org.apache.xerces.xs.XSWildcard;15;4;5;0.9459;1327;50;99;0;0;1.0000;4;4;6
org.apache.xerces.jaxp.validation.XMLSchemaValidatorComponentManager.restoreInitialState();org.apache.xerces.impl.xs.XMLSchemaValidator;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.jaxp.validation.XMLSchemaFactory.setProperty(String, Object);org.apache.xerces.util.SAXMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.jaxp.SAXParserImpl.JAXPSAXParser.parse(InputSource);org.apache.xerces.jaxp.SAXParserImpl;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xml.serialize.BaseMarkupSerializer.prepare();org.apache.xml.serialize.ElementState;3;0;12;0.8750;969;60;20;0;10;0.6552;0;0;11
org.apache.xerces.parsers.DOMParserImpl.canSetParameter(String, Object);org.apache.xerces.impl.Constants;1;0;0;1.0000;386;11;12;0;13;1.0000;34;6;83
org.apache.xerces.impl.xs.traversers.XSDHandler.checkForDuplicateNames(String, Hashtable, Hashtable, Element, XSDocumentInfo);org.apache.xerces.impl.xs.traversers.XSDocumentInfo;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XMLSchemaValidator.startDocument(XMLLocator, String, NamespaceContext, Augmentations);org.apache.xerces.xni.XMLDocumentHandler;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.dtd.XMLDTDLoader.setProperty(String, Object);org.apache.xerces.impl.XMLErrorReporter;1;0;5;0.8571;139;8;7;1;0;0.9615;119;11;13
org.apache.xerces.jaxp.validation.DOMValidatorHelper.DOMNamespaceContext.getAllPrefixes();org.apache.xerces.util.NamespaceSupport;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XMLSchemaValidator.XPathMatcherStack.popContext();org.apache.xerces.util.IntStack;0;0;2;0.8182;35;7;3;1;0;0.9000;44;6;2
org.apache.xerces.impl.XMLDTDScannerImpl.scanNotationDecl();org.apache.xerces.impl.XMLEntityScanner;0;2;3;0.9286;1058;35;31;3;0;0.8846;14;14;0
org.apache.xerces.dom.AttributeMap.remove(AttrImpl, int, boolean);org.apache.xerces.dom.AttrNSImpl;2;0;0;1.0000;309;14;0;0;0;1.0000;133;7;5
org.apache.xerces.parsers.CachingParserPool.SynchronizedGrammarPool.unlockPool();org.apache.xerces.xni.grammars.XMLGrammarPool;0;0;1;0.8571;33;6;1;1;0;0.8571;6;6;0
org.apache.xerces.impl.xs.traversers.XSDElementTraverser.traverseNamedElement(Element, Object[], XSDocumentInfo, SchemaGrammar, boolean, XSObject);org.apache.xerces.impl.xs.traversers.XSDocumentInfo;12;0;0;1.0000;205;5;3;0;5;0.9180;49;6;14
org.apache.xerces.impl.validation.ValidationState.isEntityDeclared(String);org.apache.xerces.impl.validation.EntityState;0;1;1;0.8889;82;10;9;1;0;0.7500;2;2;0
org.apache.xerces.xinclude.XIncludeTextReader.getReader(XMLInputSource);org.apache.xerces.impl.XMLErrorReporter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.getActualValue(Object, ValidationContext, ValidatedInfo, boolean);org.apache.xerces.impl.dv.ValidationContext;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.dv.xs.YearMonthDV.dateToString(DateTimeData);org.apache.xerces.impl.dv.xs.AbstractDateTimeDV.DateTimeData;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XSAttributeGroupDecl.validRestrictionOf(String, XSAttributeGroupDecl);org.apache.xerces.impl.xs.SchemaSymbols;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.xinclude.XIncludeHandler.unparsedEntityDecl(String, XMLResourceIdentifier, String, Augmentations);org.apache.xerces.xni.XMLDTDHandler;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.util.AttributesProxy.isSpecified(int);org.apache.xerces.xni.XMLAttributes;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.identity.XPathMatcher.startElement(QName, XMLAttributes);org.apache.xerces.impl.xpath.XPath.Axis;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xml.serialize.XMLSerializer.startElement(String, AttributeList);org.apache.xerces.dom.DOMMessageFormatter;4;2;1;0.9592;743;17;9;1;1;1.0000;28;1;2
org.apache.xerces.impl.xs.XSModelImpl.getComponents(short);org.apache.xerces.impl.xs.util.XSNamedMapImpl;3;0;7;0.7917;165;12;10;0;0;1.0000;56;3;6
org.apache.xerces.impl.xs.traversers.XSDHandler.isExistingGrammar(XSDDescription);org.apache.xerces.util.XMLResourceIdentifierImpl;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.dtd.XML11NSDTDValidator.startNamespaceScope(QName, XMLAttributes, Augmentations);org.apache.xerces.xni.NamespaceContext;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.xpointer.ShortHandPointer.getSchemaDeterminedID(XMLAttributes, int);org.apache.xerces.impl.dv.XSSimpleType;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XMLDocumentScannerImpl.ContentDispatcher.resolveExternalSubsetAndRead();org.apache.xerces.impl.XMLEntityManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser.traverseFacets(Element, XSSimpleType, XSDocumentInfo);org.apache.xerces.impl.xs.traversers.XSAttributeChecker;10;3;5;0.8372;331;8;13;3;3;0.9362;444;10;92
org.apache.xerces.impl.xpath.regex.Token.analyzeFirstCharacter(RangeToken, int);org.apache.xerces.impl.xpath.regex.RegularExpression;1;7;25;0.8333;646;50;65;0;2;1.0000;1863;47;32
org.apache.xerces.jaxp.validation.DOMValidatorHelper.DOMNamespaceContext.declarePrefix(String, String);org.apache.xerces.jaxp.validation.DOMValidatorHelper;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.traversers.XSDKeyrefTraverser.traverse(Element, XSElementDecl, XSDocumentInfo, SchemaGrammar);org.apache.xerces.impl.xs.traversers.XSAttributeChecker;8;0;0;1.0000;41;1;0;2;2;0.9231;444;10;92
org.apache.xerces.impl.XMLVersionDetector.startDocumentParsing(XMLEntityHandler, short);org.apache.xerces.impl.XMLEntityManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.ASModelImpl.setNodeName(String);org.apache.xerces.dom.DOMMessageFormatter;2;0;0;1.0000;152;34;3;1;1;1.0000;28;1;2
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanCharReference();org.apache.xerces.xni.Augmentations;0;0;3;0.9483;468;26;43;0;0;1.0000;5;5;0
org.apache.xml.serialize.BaseMarkupSerializer.comment(String);org.apache.xml.serialize.OutputFormat;2;3;5;0.9080;969;60;20;0;1;0.9796;220;16;19
org.apache.xerces.impl.XMLDTDScannerImpl.scanEntityDecl();org.apache.xerces.xni.XMLDTDHandler;1;4;8;0.8588;1058;35;31;3;0;0.9444;20;20;2
org.apache.xerces.impl.xs.XSConstraints.overlapUPA(XSElementDecl, XSWildcardDecl, SubstitutionGroupHandler);org.apache.xerces.impl.xs.XSElementDecl;1;0;0;1.0000;709;30;2;0;1;0.9714;122;21;20
org.apache.xerces.jaxp.validation.ValidatorHandlerImpl.fillXMLAttributes2(Attributes2);org.apache.xerces.xni.Augmentations;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.jaxp.validation.XMLSchemaFactory.getProperty(String);org.apache.xerces.jaxp.validation.JAXPValidationMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.ElementNSImpl.getBaseURI();org.apache.xerces.util.URI;1;0;0;1.0000;139;8;4;1;0;0.9737;640;27;12
org.apache.xerces.dom.ElementImpl.setIdAttributeNS(String, String, boolean);org.apache.xerces.dom.CoreDocumentImpl;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.RangeImpl.setStartBefore(Node);org.apache.xerces.dom.CoreDocumentImpl;4;2;3;0.9180;878;50;14;0;0;1.0000;1013;90;30
org.apache.xerces.impl.dtd.models.CMBinOp.calcLastPos(CMStateSet);org.apache.xerces.impl.dtd.XMLContentSpec;1;0;2;0.8000;45;3;2;0;2;1.0000;42;6;18
org.apache.xerces.impl.xs.traversers.XSAttributeChecker.normalize(String, short);org.apache.xerces.impl.dv.XSSimpleType;1;0;0;1.0000;444;10;92;0;2;1.0000;7;7;22
org.apache.xerces.xpointer.ElementSchemePointer.reportError(String, Object[]);org.apache.xerces.impl.XMLErrorReporter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.jaxp.SAXParserFactoryImpl.getFeature(String);org.apache.xerces.jaxp.SAXParserImpl;2;1;0;0.8000;46;4;1;0;1;0.9000;67;6;2
org.apache.xerces.impl.xs.XMLSchemaLoader.xsdToXMLInputSource(Object);org.apache.xerces.impl.xs.XSMessageFormatter;3;1;4;0.9167;317;16;29;0;1;1.0000;24;1;3
org.apache.xerces.xinclude.XIncludeHandler.ignoredCharacters(XMLString, Augmentations);org.apache.xerces.xni.XMLDTDHandler;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.DOMNormalizer.namespaceFixUp(ElementImpl, AttributeMap);org.apache.xerces.dom.CoreDocumentImpl;6;3;11;0.7000;483;15;19;0;0;1.0000;1013;90;30
org.apache.xerces.impl.xs.opti.SchemaParsingConfig.checkProperty(String);org.apache.xerces.impl.Constants;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.dv.xs.MonthDayDV.getXMLGregorianCalendar(DateTimeData);org.apache.xerces.impl.dv.xs.AbstractDateTimeDV.DateTimeData;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.parsers.DOMParser.getFeature(String);org.apache.xerces.util.SAXMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.jaxp.UnparsedEntityHandler.startDTD(XMLLocator, Augmentations);org.apache.xerces.impl.validation.ValidationManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.models.CMBuilder.copyNode(CMNode);org.apache.xerces.impl.xs.models.CMNodeFactory;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.traverseSimpleContent(Element, XSDocumentInfo, SchemaGrammar);org.apache.xerces.impl.xs.XSComplexTypeDecl;11;2;9;0.8136;480;16;17;0;4;0.9412;151;20;15
org.apache.xerces.xinclude.XIncludeHandler.startGeneralEntity(String, XMLResourceIdentifier, String, Augmentations);org.apache.xerces.impl.Constants;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XMLSchemaLoader.getParameterNames();org.apache.xerces.impl.Constants;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.jaxp.validation.DOMValidatorHelper.DOMNamespaceContext.fillNamespaceContext();org.apache.xerces.jaxp.validation.DOMValidatorHelper;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.normalize(Object, short);org.apache.xerces.impl.dv.XSSimpleType;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.dtd.models.CMAny.calcFirstPos(CMStateSet);org.apache.xerces.impl.dtd.models.CMStateSet;0;0;1;0.8889;40;4;3;2;0;0.8889;128;11;5
org.apache.xerces.impl.XMLEntityScanner.scanQName(QName);org.apache.xerces.impl.XMLEntityManager.ScannedEntity;0;0;0;1.0000;14;14;0;0;0;1.0000;25;2;12
org.apache.xml.serialize.BaseMarkupSerializer.printText(char[], int, int, boolean, boolean);org.apache.xml.serialize.Printer;0;1;1;0.9756;969;60;20;2;0;0.9231;154;16;8
org.apache.xerces.impl.XMLEntityScanner.scanContent(XMLString);org.apache.xerces.xni.XMLString;0;0;0;1.0000;14;14;0;0;0;1.0000;52;6;3
org.apache.xerces.impl.dtd.XMLDTDValidator.characters(XMLString, Augmentations);org.apache.xerces.xni.Augmentations;5;1;9;0.8901;776;37;60;0;0;1.0000;5;5;0
org.apache.xerces.impl.xpath.regex.RegularExpression.matchCharArray(Context, Op, int, int, int);org.apache.xerces.impl.xpath.regex.RangeToken;2;10;11;0.9846;1863;47;32;2;0;0.9545;448;15;7
org.apache.xerces.impl.dtd.DTDGrammar.getEntityDecl(int, XMLEntityDecl);org.apache.xerces.impl.dtd.XMLEntityDecl;0;0;11;0.9388;1232;89;73;1;0;0.9500;23;3;8
org.apache.xerces.xinclude.XIncludeHandler.handleIncludeElement(XMLAttributes);org.apache.xerces.xinclude.ObjectFactory;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.SubstitutionGroupHandler.substitutionGroupOK(XSElementDecl, XSElementDecl, short);org.apache.xerces.xs.XSConstants;4;0;0;1.0000;88;6;3;0;0;1.0000;0;0;26
org.apache.xerces.xpointer.ElementSchemePointer.Scanner.scanNCName(String, int, int);org.apache.xerces.util.XMLChar;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XSElementDecl.getActualVC();org.apache.xerces.xs.XSConstants;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.jaxp.validation.DOMValidatorHelper.validate(Source, Result);org.apache.xerces.impl.validation.ValidationManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.util.XSNamedMap4Types.getLength();org.apache.xerces.xs.XSTypeDefinition;2;0;1;0.9091;47;3;1;0;0;1.0000;7;7;2
org.apache.xerces.impl.dtd.DTDGrammar.printAttribute(int);org.apache.xerces.xni.QName;2;1;0;0.9932;1232;89;73;0;1;0.9375;77;7;4
org.apache.xerces.dom.DocumentTypeImpl.setUserData(String, Object, UserDataHandler);org.apache.xerces.dom.ParentNode.UserDataRecord;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.parsers.XMLParser.parse(XMLInputSource);org.apache.xerces.xni.parser.XMLParserConfiguration;0;1;1;0.5000;10;2;4;1;0;0.9524;19;19;0
org.apache.xerces.impl.xs.traversers.SchemaContentHandler.fillQName(QName, String, String, String);org.apache.xerces.util.SymbolTable;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.parsers.AbstractSAXParser.setLexicalHandler(LexicalHandler);org.apache.xerces.util.SAXMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XMLDocumentScannerImpl.startEntity(String, XMLResourceIdentifier, String, Augmentations);org.apache.xerces.impl.XMLEntityScanner;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.html.dom.HTMLMapElementImpl.getAreas();org.apache.html.dom.HTMLCollectionImpl;1;0;1;0.7500;13;3;1;0;1;1.0000;120;8;13
org.apache.xerces.jaxp.TeeXMLDocumentFilterImpl.endElement(QName, Augmentations);org.apache.xerces.xni.XMLDocumentHandler;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.dtd.XMLDTDProcessor.notationDecl(String, XMLResourceIdentifier, Augmentations);org.apache.xerces.xni.XMLDTDHandler;0;0;2;0.9683;459;39;33;1;0;0.9565;20;20;2
org.apache.xerces.impl.dtd.XMLDTDValidator.getAttributeTypeName(XMLAttributeDecl);org.apache.xerces.util.SymbolTable;3;0;1;0.9886;776;37;60;1;0;0.9333;84;6;3
org.apache.xerces.impl.dtd.XMLDTDProcessor.unparsedEntityDecl(String, XMLResourceIdentifier, String, Augmentations);org.apache.xerces.impl.dtd.DTDGrammar;0;0;4;0.9365;459;39;33;1;0;0.9934;1232;89;73
org.apache.xerces.parsers.AbstractSAXParser.setFeature(String, boolean);org.apache.xerces.xni.parser.XMLParserConfiguration;2;0;2;0.9667;640;44;23;1;0;0.9565;19;19;0
org.apache.xerces.jaxp.UnparsedEntityHandler.ignoredCharacters(XMLString, Augmentations);org.apache.xerces.xni.XMLDTDHandler;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XMLSchemaValidator.handleEndElement(QName, Augmentations);org.apache.xerces.xni.grammars.XMLGrammarDescription;7;2;42;0.7226;1327;50;99;0;1;1.0000;1;1;2
org.apache.xerces.parsers.XML11DTDConfiguration.checkProperty(String);org.apache.xerces.impl.Constants;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.getErrorWildcard();org.apache.xerces.impl.xs.XSWildcardDecl;2;0;0;1.0000;480;16;17;0;1;0.9474;248;15;5
org.apache.xerces.impl.dtd.DTDGrammar.getContentSpec(int, XMLContentSpec);org.apache.xerces.impl.dtd.XMLContentSpec;1;0;6;0.9732;1232;89;73;0;3;0.8235;42;6;18
org.apache.xerces.dom.RangeImpl.selectNodeContents(Node);org.apache.xerces.dom.DOMMessageFormatter;4;1;5;0.9016;878;50;14;1;1;1.0000;28;1;2
org.apache.xerces.parsers.XML11DTDConfiguration.configurePipeline();org.apache.xerces.impl.XMLNSDocumentScannerImpl;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.dtd.XMLDTDProcessor.externalEntityDecl(String, XMLResourceIdentifier, Augmentations);org.apache.xerces.impl.dtd.DTDGrammarBucket;1;0;3;0.9538;459;39;33;0;1;0.9231;27;3;3
org.apache.xerces.impl.xs.opti.SchemaDOMParser.processingInstruction(String, XMLString, Augmentations);org.apache.xerces.xni.XMLString;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.jaxp.validation.DOMResultAugmentor.startElement(QName, XMLAttributes, Augmentations);org.apache.xerces.xni.QName;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XSLoaderImpl.getParameter(String);org.apache.xerces.impl.xs.XMLSchemaLoader;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XMLSchemaValidator.processOneAttribute(QName, XMLAttributes, int, XSAttributeDecl, XSAttributeUseImpl, AttributePSVImpl);org.apache.xerces.impl.xs.XSAttributeUseImpl;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xpath.regex.REUtil.getOptionValue(int);org.apache.xerces.impl.xpath.regex.RegularExpression;1;0;0;1.0000;245;15;2;0;10;1.0000;1863;47;32
org.apache.xerces.impl.XMLEntityManager.ScannedEntity.getLiteralSystemId();org.apache.xerces.impl.XMLEntityManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.jaxp.datatype.DurationImpl.testNonNegative(BigDecimal, DatatypeConstants.Field);org.apache.xerces.util.DatatypeMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.NamedNodeMapImpl.setReadOnly(boolean, boolean);org.apache.xerces.dom.NodeImpl;0;1;1;0.9310;243;26;7;1;0;0.9880;591;78;21
org.apache.xerces.impl.XML11EntityScanner.scanName();org.apache.xerces.util.XMLChar;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.traverseNamedAttr(Element, Object[], XSDocumentInfo, SchemaGrammar, boolean, XSComplexTypeDecl);org.apache.xerces.util.SymbolTable;13;1;0;0.9615;208;5;0;1;0;0.9677;84;6;3
org.apache.xerces.impl.xs.XMLSchemaValidator.handleEndElement(QName, Augmentations);org.apache.xerces.impl.xs.XSConstraints;7;2;42;0.7226;1327;50;99;1;0;1.0000;709;30;2
org.apache.xerces.xinclude.XIncludeHandler.characters(XMLString, Augmentations);org.apache.xerces.xni.XMLDocumentHandler;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XMLSchemaValidator.reportSchemaError(String, Object[]);org.apache.xerces.impl.xs.XSMessageFormatter;2;0;2;0.9840;1327;50;99;0;1;1.0000;24;1;3
org.apache.xerces.parsers.DOMParserImpl.setParameter(String, Object);org.apache.xerces.impl.Constants;4;0;9;0.8571;386;11;12;0;16;1.0000;34;6;83
org.apache.xerces.parsers.XMLGrammarPreparser.getFeature(String, String);org.apache.xerces.xni.grammars.XMLGrammarLoader;0;0;1;0.9412;106;9;13;1;0;0.9286;13;13;0
org.apache.xml.serialize.XMLSerializer.printAttribute(String, String, boolean, Attr);org.apache.xml.serialize.DOMSerializerImpl;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.traversers.XSDHandler.resolveSchema(XSDDescription, boolean, Element);org.apache.xerces.util.DOMInputSource;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XMLSchemaLoader.getParameter(String);org.apache.xerces.util.DOMEntityResolverWrapper;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.traverseComplexContent(Element, boolean, XSDocumentInfo, SchemaGrammar);org.apache.xerces.xs.XSConstants;8;2;7;0.8125;480;16;17;0;0;1.0000;0;0;26
org.apache.xerces.jaxp.validation.XMLSchemaValidatorComponentManager.setPropertyDefaults(XMLComponent, String[]);org.apache.xerces.xni.parser.XMLComponent;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XSModelImpl.getNotationDeclaration(String, String);org.apache.xerces.impl.xs.SchemaGrammar;1;1;1;0.9500;165;12;10;0;1;0.9833;225;38;35
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanXMLDeclOrTextDecl(boolean);org.apache.xerces.impl.XMLEntityManager.ScannedEntity;1;0;4;0.9310;468;26;43;0;0;1.0000;25;2;12
org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.ValidationContextImpl.isIdDeclared(String);org.apache.xerces.impl.dv.ValidationContext;0;0;1;0.9167;37;10;2;1;0;0.9091;10;10;0
org.apache.xerces.impl.XMLErrorReporter.reportError(XMLLocator, String, String, Object[], short);org.apache.xerces.util.MessageFormatter;0;1;7;0.7619;119;11;13;1;0;0.8889;1;1;0
org.apache.xerces.parsers.DOMASBuilderImpl.parseASInputSource(XMLInputSource);org.apache.xerces.parsers.XMLGrammarCachingConfiguration;0;2;1;0.8333;88;8;6;3;0;0.8500;78;9;6
org.apache.xerces.impl.xs.XMLSchemaValidator.findSchemaGrammar(short, String, QName, QName, XMLAttributes);org.apache.xerces.impl.xs.XMLSchemaLoader.LocationArray;4;0;9;0.9353;1327;50;99;1;0;0.9655;24;4;2
org.apache.xerces.impl.dtd.XMLDTDProcessor.elementDecl(String, String, Augmentations);org.apache.xerces.xni.XMLDTDHandler;2;0;5;0.9219;459;39;33;1;0;0.9630;20;20;2
org.apache.xerces.impl.xs.traversers.XSDHandler.isExistingGrammar(XSDDescription);org.apache.xerces.impl.XMLEntityManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XMLSchemaValidator.processElementContent(QName);org.apache.xerces.xs.XSObject;10;2;8;0.9259;1327;50;99;0;0;1.0000;4;4;0
org.apache.xerces.impl.XMLEntityManager.createReader(InputStream, String, Boolean);org.apache.xerces.impl.XMLErrorReporter;3;0;4;0.9333;651;25;40;2;2;0.8571;119;11;13
org.apache.xerces.impl.xs.XSConstraints.fullSchemaChecking(XSGrammarBucket, SubstitutionGroupHandler, CMBuilder, XMLErrorReporter);org.apache.xerces.xs.XSObject;6;3;0;1.0000;709;30;2;0;0;1.0000;4;4;0
org.apache.xerces.impl.xs.XMLSchemaValidator.elementLocallyValidComplexType(QName, Object);org.apache.xerces.xni.QName;7;1;16;0.8849;1327;50;99;0;1;0.9773;77;7;4
org.apache.xerces.jaxp.validation.DOMResultBuilder.append(Node);org.apache.xerces.dom.DOMMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.opti.SchemaDOM.processElement(QName, XMLAttributes, ElementImpl);org.apache.xerces.xni.QName;0;0;0;0;0;0;0;0;0;0;0;0;0
